time (s) 	ai1 (K)	ai2 (K)	ai3 (K)	ai4 (K)	ai5 (K)	ai6 (K)	ai7 (K)	ai8 (K)	ai9 (K)
7889.3	411.079	360.9950183756	402.7445053576	360.992691781	366.6055625925	343.2007381802	375.605043208	343.2017093124	366.6081158241
7921.79	410.091	360.3774282311	401.8176053161	360.3748934383	365.9408644569	342.7223304531	374.8639443622	342.7235101056	365.9431157057
7954.56	409.103	359.760628089	400.8914052806	359.7581852152	365.2761663214	342.245342797	374.1241456052	342.2465208679	365.2794155813
7987.62	408.114	359.144127941	399.9645052392	359.1418069056	364.6131680971	341.7691451054	373.3847466706	341.7702316362	364.615715457
8020.97	407.126	358.5285377966	399.0383052036	358.5263086517	363.9504699615	341.2938573605	372.6459479136	341.2950324293	363.9527153386
8044.01	406.449	358.1073377019	398.40350518	358.104199813	363.4959712933	340.9682589586	372.1396487126	340.9694328909	363.4989152557
8077.85	405.461	357.4928375539	397.4773051444	357.490401565	362.834973069	340.4945713912	371.4025498668	340.495443748	362.8372151314
8112	404.473	356.8793374059	396.551405103	356.8766932471	362.1742749334	340.0213736996	370.6657511098	340.0225445352	362.177215013
8146.46	403.485	356.2668372579	395.6255050616	356.2641049683	361.5145767979	339.5498759192	369.929652264	339.5510452395	361.5168148828
8181.23	402.497	355.6548271182	394.700305026	355.6520267476	360.8548786623	339.0786782276	369.1945534182	339.0798460326	360.8581147585
8205.26	401.819	355.2351370152	394.0655050024	355.2329179088	360.4030799053	338.7562898612	368.6912542172	338.7574565582	360.4063146756
8240.57	400.832	354.6246368672	393.1396049609	354.6224196549	359.7453817698	338.2868821341	367.9571553714	338.2880472874	359.7486145513
8276.22	399.844	354.0150467227	392.2147049195	354.011921401	359.0886836342	337.8181945667	367.2236567032	337.8197580557	359.0916144329
8312.19	398.857	353.4055465747	391.289504884	353.4031230583	358.4326854099	337.3506967863	366.4915578574	337.3518588429	358.4352143026
8348.51	397.869	352.7970464267	390.3646048425	352.7948348683	357.7772873631	336.8844990947	365.7597591003	336.8855696111	357.7795141783
8373.62	397.192	352.3801463261	389.7308048188	352.3777260296	357.3277886949	336.5651107283	365.2584598994	336.5659701675	357.3307140954
8410.53	396.205	351.7734361804	388.8059047774	351.7711377508	356.6737904706	336.0999130367	364.5283610536	336.1010709547	356.6763139652
8447.8	395.217	351.1669360324	387.8817047419	351.1647295217	356.0203924238	335.6359253806	363.7985622965	335.637081717	356.0233138468
8485.43	394.23	350.5614358844	386.9568047004	350.5591412429	355.3676942883	335.1725176534	363.0697635395	335.1736724462	355.3706137225
8523.45	393.243	349.95684574	386.0326046649	349.954642989	354.7159961527	334.7103199618	362.3416646937	334.7114732393	354.7189135982
8549.73	392.566	349.5424556311	385.3991046353	349.5400442083	354.2694974845	334.3939315954	361.8426655815	334.3955737069	354.2724135094
8588.38	391.579	348.9394454914	384.4752045939	348.9367560183	353.6194992601	333.9336438505	361.1165667357	333.9347945332	353.621713385
8627.43	390.592	348.3369453434	383.5520045584	348.3342577644	352.9698011246	333.4742361234	360.3897679787	333.4753852624	352.9723132548
8666.88	389.605	347.7347451894	382.6281045169	347.7325495412	352.3204030778	333.0152484673	359.6649692217	333.0163960247	352.3236131305
8706.74	388.618	347.1339450474	381.7049044814	347.1317511985	351.6727049423	332.5580507756	358.9408703759	332.5591968178	351.6749130062
8734.32	387.941	346.7220449467	381.0714044518	346.7198524237	351.2289061853	332.2444523737	358.4445711749	332.2455973742	351.2314129174
8774.89	386.954	346.1225447987	380.1485044104	346.1203541698	350.5825081385	331.7884647176	357.7210725067	331.7896081365	350.584712793
8815.89	385.968	345.5235546424	379.2263043749	345.5213659739	349.9361100917	331.333267026	356.9992737496	331.3344089296	349.9383126628
8857.33	384.981	344.9258444968	378.3034043334	344.9236577507	349.2914119562	330.8792793699	356.2781749038	330.880419692	349.2936125385
8899.23	383.994	344.3285543464	377.380504292	344.326369466	348.6470139094	330.4258716427	355.5573761468	330.4275003632	348.6492124082
8928.23	383.318	343.9196542458	376.7480042624	343.9174706912	348.2055152412	330.1161831876	355.0633770346	330.1173209527	348.2084123254
8970.91	382.331	343.3234540919	375.8258042269	343.3212725261	347.5628171057	329.6647754604	354.3445782776	329.665821657	347.5650121951
9014.07	381.345	342.7288639474	374.9039041854	342.7266842473	346.9211189701	329.2139978398	353.6257795206	329.2151325081	346.9233120708
9057.71	380.359	342.1344537959	373.982004144	342.1322760182	346.2797209234	328.7645901127	352.9086806748	328.7657232373	346.2819119406
9101.86	379.373	341.5411636455	373.0608041085	341.5389878282	345.6393228766	328.3163023678	352.1918819177	328.3172239417	345.6415118103
9132.43	378.696	341.1350535472	372.4286040729	341.1328789895	345.2005241196	328.0089140014	351.7008828056	328.0100445312	345.2027117274
9177.44	377.71	340.543063391	371.5074040374	340.5408907936	344.5621260728	327.5622962388	350.9853841373	327.5634252911	344.5643115972
9222.99	376.724	339.9517732406	370.586503996	339.9496926284	343.923728026	327.1163085827	350.2712852915	327.1174360535	343.925911467
9269.08	375.739	339.362063095	369.6656039545	339.3598943804	343.2870298905	326.6713209265	349.5574865345	326.6724468158	343.2892113426
9315.73	374.753	338.772562947	368.7447039131	338.7704861514	342.6506318437	326.2271232349	348.8449878662	326.2282476089	342.6528112124
9348.06	374.076	338.3689628404	368.1132038835	338.3667973458	342.2141331755	325.9234347797	348.3566886653	325.9245581404	342.2163111236
9395.67	373.091	337.7807626865	367.1933038421	337.7785991807	341.57943504	325.4814471236	347.645189997	325.4821488696	341.5816109993
9443.88	372.105	337.1934725361	366.2734038006	337.1916109847	340.945337082	325.0400393965	346.9350911512	325.041159632	340.9475108631
9492.71	371.12	336.6074823798	365.3532037651	336.6058127367	340.3126389464	324.5998417049	346.2252923942	324.6009604251	340.3148107388
9542.15	370.134	336.0219822318	364.4336037177	336.0204045077	339.6802408997	324.1606440132	345.516793726	324.1616711934	339.6821106145
9576.44	369.458	335.6211721276	363.8028036941	335.6190157909	339.2467422314	323.8597455226	345.0307946138	323.8608616858	339.2489105198
9626.97	368.473	335.037461982	362.8832036467	335.035517537	338.6160440959	323.4225478309	344.3239958568	323.4236624789	338.6182103955
9678.17	367.488	334.4543818293	361.9643036053	334.4523193718	337.9859461379	322.9855601748	343.6174971885	322.9866732413	337.9881102593
9730.06	366.503	333.8721816753	361.0454035638	333.8700311818	337.3565480912	322.5503624832	342.9123983427	322.5514740344	337.3587101291
9782.65	365.518	333.2907715238	360.1265035224	333.2888330167	336.7288499556	322.1158647028	342.2078996745	322.1169747387	336.7303099988
9819.15	364.842	332.8923814149	359.4970034928	332.890724178	336.2983512874	321.8184763364	341.7249005623	321.8195852643	336.29980991
9872.97	363.857	332.3128812669	358.5781034513	332.310946046	335.6712533294	321.3856987158	341.0221018053	321.3863860574	335.6734097798
9927.55	362.872	331.733681113	357.6602034099	331.7322378228	335.0458552826	320.9539908999	340.319603137	320.9550968257	335.0477096555
9982.92	361.887	331.1559709673	356.7423033685	331.1542496269	334.4204572359	320.523093297	339.61880438	320.524107588	334.4226095193
10039.1	360.903	330.578980811	355.8247033211	330.5770514617	333.7967591003	320.0935955166	338.9183057117	320.0946983172	333.7982093891
10078.1	360.227	330.1833807045	355.1952032915	330.181942623	333.3695605209	319.7992071502	338.4383065996	319.8000988736	333.3707093003
10135.6	359.243	329.6078805565	354.2783032501	329.6062545159	332.7464625629	319.3717093698	337.7395078426	319.3725995779	332.74830917
10194.1	358.258	329.0331003978	353.3614032086	329.0315462927	332.1247644273	318.9445116782	337.0420091743	318.9456104349	332.1269090398
10253.4	357.274	328.4594802486	352.4445031672	328.4577681607	331.5043663806	318.5185240221	336.3452104173	318.5196211973	331.5058089036
10313.7	356.289	327.8864900924	351.5279031198	327.8850599376	330.8842684226	318.0940262417	335.648711749	318.0944219904	330.8864087734
10355.5	355.614	327.4938899858	350.8994030902	327.4924611569	330.4597697544	317.8024278398	335.1727126369	317.803522458	330.4619086846
10417.4	354.63	326.9226898319	349.9835030488	326.9212629918	329.8413717076	317.3799300594	334.4782139686	317.3805332203	329.8435085543
10480.2	353.646	326.3521896839	349.0676030073	326.3510648266	329.2242737496	316.9577323677	333.7844152116	316.9588239554	329.2261084241
10544.1	352.662	325.78298953	348.15200296	325.7812866946	328.6078757029	316.5367447116	333.0919165434	316.5375347237	328.6097082939
10609.1	351.678	325.2142093713	347.2371029185	325.2128784655	327.9924776561	316.11654702	332.4004178751	316.117545486	327.9936081577
10654.3	351.003	324.825099273	346.608902883	324.8232797795	327.5709789879	315.8288585648	331.9271186742	315.8299460424	327.572408063
10721.1	350.02	324.2578991191	345.6940028416	324.2562915836	326.9568810299	315.4108709087	331.2369200947	315.4117468355	326.9580079327
10789.2	349.036	323.6916989652	344.7794027942	323.6905833605	326.3437830719	314.9941630928	330.5481213377	314.9944575091	326.3456078025
10858.4	348.053	323.1264988113	343.8652027587	323.1253851953	325.7320849364	314.5778753479	329.8606226694	314.5787482442	325.7335076664
10928.8	347.069	322.5622986574	342.9509027054	322.5611870302	325.1209869784	314.1626776563	329.1731240012	314.1635490373	325.1221075361
10977.9	346.394	322.1759085484	342.3241026817	322.1747983134	324.7017883989	313.8787791656	328.7024249778	313.8793696268	324.7036074473
11050.6	345.411	321.6137083945	341.4105026344	321.6116901731	324.0923903522	313.465581474	328.0176262208	313.4658703311	324.0945073112
11124.7	344.428	321.0515082406	340.496902587	321.0504019831	323.4839923054	313.0530836936	327.3331275525	313.0536711243	323.485407175
11200.2	343.445	320.4908180784	339.5840025456	320.4895038121	322.8768943474	312.6420960374	326.6496288843	312.6429618594	322.8780070448
11277.2	342.462	319.9311079327	338.6704024982	319.9300056528	322.2697963895	312.2318983458	325.968130216	312.2328825968	322.2709069086
11330.9	341.788	319.5478078203	338.0449024686	319.546616936	321.8542977212	311.9512098906	325.5004311927	311.9522831532	321.8554068198
11410.5	340.805	318.9896076664	337.1323024213	318.9885087958	321.2491997632	311.543012199	324.8199325244	311.5437838575	321.2503066836
11491.8	339.822	318.4324075124	336.2204023798	318.4313106306	320.6451018053	311.1364243653	324.1404338562	311.1365846507	320.6469065534
11574.8	338.839	317.8762073585	335.3081023265	317.8751124655	320.0427037585	310.7302266737	323.4619351879	310.7302954189	320.0438064172
11659.6	337.857	317.3210072046	334.3972022851	317.3199143003	319.4406058005	310.3249389288	322.7844365197	310.3257961233	319.4417062811
11718.9	337.183	316.9406170957	333.7717022555	316.9395255835	319.0281071323	310.0480404381	322.3204374075	310.0481966796	319.0292061923
11806.9	336.201	316.3874169417	332.8604022022	316.3863274184	318.4273092631	309.6448427465	321.6449387393	309.645697384	318.4291060561
11897	335.218	315.8347267795	331.9495021608	315.8336393113	317.8279112163	309.2425550016	320.970440071	309.2434081522	317.82900592
11989.2	334.236	315.2830166339	331.0389021134	315.2819310881	317.2298132584	308.8420572212	320.2969414028	308.8422089453	317.2309057838
12083.6	333.254	314.7323264717	330.1293020661	314.731242981	316.6324152116	308.4418595296	319.6244427345	308.4426196248	316.6335056536
12149.7	332.58	314.3549363628	329.5048020365	314.3538542642	316.2232166321	308.1679610389	319.1637437112	308.1690201812	316.2243055588
12248.1	331.598	313.8063162136	328.5952019891	313.8052360659	315.6271186742	307.7697633473	318.4925451317	307.7707309494	315.6282054227
12349.1	330.617	313.2583260573	327.6856019417	313.2572479647	315.0327206274	307.3731755136	317.8230464635	307.3735317426	315.0338052924
12452.7	329.635	312.7114258975	326.7760018944	312.7103497936	314.4389227582	306.9771878575	317.1545477952	306.9780324469	314.4400051504
12559.2	328.653	312.1654357412	325.867401847	312.1643616924	313.8458248002	306.582690077	316.487049127	306.583323182	313.8469050142
12633.9	327.98	311.791625637	325.2442018115	311.7905529425	313.440326132	306.3125815509	316.0300500148	306.3130537467	313.4414049254
12745.5	326.999	311.2469354748	324.3356017641	311.2458648353	312.849228174	305.9195938947	315.3648514353	305.9203444818	312.8503047892
12860.3	326.017	310.7037353209	323.4280017168	310.7026666702	312.259130216	305.5280060611	314.6996528559	305.5288451861	312.2602046531
12978.6	325.036	310.1615351669	322.5204016694	310.160678569	311.6703323468	305.1375082807	314.0368540988	305.1383459851	311.671404511
13100.5	324.055	309.6205450107	321.6128016221	309.6195704287	311.0829343001	304.7482205357	313.3746555194	304.7488466895	311.0833043749
13186.5	323.382	309.2499449041	320.9906015865	309.248971648	310.6797357206	304.4816221339	312.920956496	304.482157221	310.6808042861
13315.2	322.401	308.7101347407	320.0840015392	308.7097734828	310.0936377627	304.0941243534	312.2604578278	304.0946579253	310.0947041499
13448.2	321.421	308.1719345868	319.1774014918	308.1712954396	309.5088398935	303.707626573	311.6012592483	303.7083686936	309.5096040137
13586	320.44	307.6347344329	318.2711014386	307.6338873053	308.9247419355	303.3226186683	310.9437605801	303.3230794618	308.9258038717
13728.7	319.46	307.0980442707	317.3655013912	307.0976891401	308.3423438887	302.9385409589	310.2865620006	302.9388802549	308.3427037355
13829.7	318.787	306.7306541617	316.7440013616	306.7303004233	307.9431453093	302.6756424683	309.8368629772	302.6759807225	307.9435036408
13981.8	317.807	306.1962440102	315.8387013083	306.1956123162	307.3620473513	302.2933547234	309.182364309	302.2941814328	307.3624035046
14140	316.827	305.662553848	314.934101261	305.6622041818	306.7819493933	301.9126469074	308.5281657295	301.912892201	306.7823033685
14304.9	315.847	305.1303536941	314.0295012136	305.1295160747	306.2031515241	301.5325691981	307.87596715	301.5330929113	306.2032032323
14476.9	314.867	304.5986635318	313.1252011603	304.5984079344	305.6250535661	301.1538613821	307.2244684818	301.1545936156	305.6261030961
14599.5	314.195	304.2350634253	312.5050011248	304.2345091596	305.2288549867	300.8948728382	306.7787694584	300.8952042359	305.2299030014
14785.2	313.215	303.7051632655	311.6014010774	303.7048210525	304.6530571175	300.5183750578	306.129570879	300.5184049462	304.6538028653
14980.2	312.236	303.1769631115	310.6981010242	303.1761329454	304.0786590707	300.1428772774	305.4820722107	300.1429056505	304.0790027232
15185.4	311.257	302.6492729493	309.7955009768	302.648724811	303.5045611128	299.7682894437	304.8348736313	299.7686164188	303.504902587
15401.8	310.277	302.1230727954	308.8929009294	302.1226166707	302.9317632436	299.3947916633	304.1896750518	299.395817129	302.9328024509
15557.6	309.606	301.7624726888	308.2737008939	301.7622279539	302.5395646641	299.1398931726	303.7476759396	299.1401276605	302.5403023621
15796.2	308.627	301.2377825266	307.3714008406	301.2373298776	301.9687667949	298.7683953922	303.1044773602	298.7688384288	301.96950222
16050.2	307.648	300.7143723751	306.4701007874	300.7136417704	301.3993687482	298.3988075585	302.4622787807	298.399039139	301.3997020779
16321.8	306.67	300.1917722093	305.56850074	300.1914436053	300.830570879	298.0300096893	301.8217801125	298.0302398493	300.8313019477
16613.5	305.691	299.6705720554	304.6682006867	299.6704555041	300.263472921	297.6625119089	301.1818816218	297.6625305844	300.2635018056
16827	305.02	299.3137619512	304.0500006512	299.3131568121	299.8745744303	297.4108234537	300.7441825984	297.4108411159	299.8753017109
17160.4	304.042	298.794071789	303.1497005979	298.793958647	299.3094764723	297.04523562	300.1066839302	297.0452517954	299.3095015688
17524.8	303.064	298.2760816327	302.2494005446	298.2751505955	298.7453785144	296.6807378396	299.4707854395	296.6814525056	298.7454014326
